"ID","body","CreationDate","Score","AnswerCount"

<pre><code>try 
    {
        Scanner inFile = new Scanner (new FileReader(""input.txt""));

        while(inFile.hasNextLine()) 
        {
            first = inFile.next();
            second = inFile.next();
            System.out.println(""first: "" + first);
            System.out.println(""second: "" + second);

        }

        inFile.close();    

    }
    catch(FileNotFoundException exception)
    {
        System.out.println(""Unable to locate file"");
    }
</code></pre>

<p>The file text is:</p>

<pre><code>Fred 10
John 13
Bob
Jill 43
</code></pre>

<p>Because some lines do not contain any text the program crashes. For example, this program crashes when it tries to give ""second"" a value in the third line - the one containing Bob.</p>

<p>How can I create an if value exists? Or ignore if no value? </p>
","2018-04-16","0","2"
"33664774","<p>Someone can explain my problem? When i try inputting comma number, i always get </p>

<blockquote>
  <p>Exception in thread ""AWT-EventQueue-0""
  java.lang.NumberFormatException: For input string: ""1.2""</p>
</blockquote>

<p>my code:</p>

<pre><code>private void jButton2ActionPerformed(java.awt.event.ActionEvent evt) {                                         
     // TODO add your handling code here:
    String showInputDialog = JOptionPane.showInputDialog(""Enter Line: "");
    int liningg = Integer.parseInt(showInputDialog);
    double volume = liningg*liningg*liningg;

    JOptionPane.showMessageDialog(null, ""Last result are: ""+volume );

}
</code></pre>
","2015-11-12","1","1"
"41720875","<p>I want to read the userinput from command line for a specific log entry.
My method to read a string:</p>

<pre><code>public static String readString(String message)
{ 
   System.out.print(message);
   Scanner scan = new Scanner(System.in);
   String response = null;

   while (response == null || response.equals("""") || response.length() &lt;= 4)
   {
      if(response != null)
      {
         System.out.println(""Type atleast 5 chars"");
         System.out.println(message);
      }
      response = scan.next();
   }
   return response;
}
</code></pre>

<p>So as long as I type only normal literals, everything is working fine.
But typing something like:</p>

<p>""[log-123] sample text""</p>

<p>returns into splitting the response. </p>

<p>So why this problem accures and how to avoid it, so all chars till the linebreak will be read proberly.</p>
","2017-01-18","0","1"
"33639413","<p>I'm making a program that can search a website for a targeted word. I've been able to make it load the site, however i don't know how to make the method searchHits find and count its target. Help would be appreciated.</p>

<pre><code>public String[] searchHits(String target){
        String[] out = new String[0];
            }

public static void main(String[] args) throws IOException {
    String AFTEN = ""https://theguardian.com/"";
    String TARGET = ""and"";
</code></pre>

<p>I've also tried this without much luck:</p>

<pre><code> public int searchHits(String target, String aften){ 
    String[] out = new String[0];
    int occurrences = 0;

    if (aften.contains(target)) {
       occurrences++;
    }
    return occurrences;
    }
</code></pre>
","2015-11-10","2","1"
"25175249","<p>The logic is working fine, however when the while loop reaches its end and start over, when it come to read again my next option from the keyboard using this line -> option = kb.nextInt(); . it gives me an Exception, more precisely this one below:</p>

<pre><code>Exception in thread ""main"" java.util.NoSuchElementException
    at java.util.Scanner.throwFor(Unknown Source)
    at java.util.Scanner.next(Unknown Source)
    at java.util.Scanner.nextInt(Unknown Source)
    at java.util.Scanner.nextInt(Unknown Source)
    at view.ClientFacade.main(ClientFacade.java:18)
</code></pre>

<p>Down below there is my code, why the hell this Scanner is generating this error? Is there other ways to read from the keyboard?</p>

<pre><code>public class ClientFacade {
    public static Scanner kb = new Scanner(System.in);

    public static void main(String[] args) {
        boolean exit = false;
        int option = 0;
        RegistrationController rc = new RegistrationController();

        while(exit == false){
            System.out.println(""Menu:"");
            System.out.println(""1 - Sign up on service."");

            option = kb.nextInt(); //ERROR ON THIS LINE WHEN IT EXECUTES ON THE SECOND LOOP

            switch(option){

            case 0:{
                exit = true;
                break;
            }
            case 1:{
                rc.userSignUp();
                break;
            }
            default:{
                System.out.println(""Invalid option."");
                break;
            }

            }
        }
    }
}
</code></pre>

<p>This method below is on another class file RegistrationController.java, so it is instantiated by the rc viariable above.</p>

<pre><code>public void userSignUp(){
        User usr = new User();
        RegistrationController rc = new RegistrationController();
        String regex = ""$(\w)+(\,)(\w)+(\,)(\d){2,3}(\,)[F,M](\,)(\w)+(@)(\w)+(.)(\w)+((.)(\w)+)(,)(\w)+^"";
        Scanner sc = new Scanner(System.in);
        System.out.println(""Input a single line separated by COMMA,""
                + "" the software will validade your entry.
""
                + ""1 - Your First Name, 2 - Your Second Name,""
                + "" 3 - Your Age, 4 - Your Gender 
(F or M in UPPER CASE)""
                + "" 5 - Your Email, 6 - Your Password:
"");
        String s = sc.nextLine();
        s = s.trim();
        System.out.println(""trimmed""); //DEBUG
        String [] k = s.split("","");
        char[] c = k[3].toCharArray();

        if (Pattern.matches(regex, s)){
            usr.setAdmLevel(0);
            usr.setName(k[0]+"" ""+k[1]);
            usr.setAge(Integer.parseInt(k[2]));
            usr.setGender(c[0]);
            usr.setEmail(k[4]);
            usr.setPassword(k[5]);
            if (rc.registerUser(usr) != 0){
                System.out.println(""Your are signed up! Your ID: ""+usr.getId());
            }else {
                System.out.println(""A problem ocurred, not registered."");
            }
        }else{
            System.out.println(""Wrong input pattern, try again."");
        }
        sc.close();
    }
</code></pre>
","2014-08-07","2","2"
"33640723","<p>Hey guys so I wrote this code to see how long till marge runs out of coins in slotmachine only text. So way it works the procedural ver. ( works flawless)
She plays machine 1 2 3 in just that order one , two , three. </p>

<p>I wrote OOP code for same thing but for some reason the coin var or bucket in this case keeps going far to negative aka 0 -1 -2. I put in simple code to stop at 0 but it goes to -2.</p>

<p>Here is code that works.</p>

<pre><code>public class Coins {

    public static void main(String[] args) {
        runSlots(5000, 30, 10, 9);
    }

    public static void runSlots(int totalCoins, int firstStep, int secondStep, int thirdStep) {
        int coins = totalCoins;
        int timePlayed = 0;
        int machineOneStep = firstStep, machineTwoStep = secondStep, machineThreeStep = thirdStep;
        System.out.println(""How many quarters does Marge have in the jar? "" + totalCoins);
        System.out.println(""How many times has the first machine been played since paying a jackpot?"" + machineOneStep);
        System.out.println(""How many times has the second machine been played since paying a jackpot?"" + machineTwoStep);
        System.out.println(""How many times has the third machine been played since paying a jackpot?"" + machineThreeStep);

        while (coins != 0) { //machine one
            coins -= 1;
            machineOneStep += 1;
            timePlayed += 1;
            //machine two
            coins -= 1;
            machineTwoStep += 1;
            timePlayed += 1;
            //machine three
            coins -= 1;
            timePlayed += 1;
            machineThreeStep += 1;
            if (machineOneStep == 40) {
                machineOneStep = 1;
                coins += 30;
            }
            if (machineTwoStep == 85) {
                machineTwoStep = 1;
                coins += 60;
            }
            if (machineThreeStep == 10) {
                machineThreeStep = 1;
                coins += 11;
            }
        }
        System.out.println(""Marge played "" + timePlayed + "" times, but has run out of money."");
    }
}
</code></pre>

<p>And here is the OOP code</p>

<pre><code>public class SlotMachine {

    private int machineNumber, payout, currentStep, winningStep;

    public SlotMachine(int mN, int pO, int s, int wS) {
        this.machineNumber = mN;
        this.payout = pO;
        this.currentStep = s;
        this.winningStep = wS;
    }

    public int getWinningStep() {
        return this.winningStep;
    }
    public void setWinningStep(int winningStep) {
        this.winningStep = winningStep;
    }

    public int getMachineNumber() {
        return this.machineNumber;
    }
    public void setMachineNumber(int machineNumber) {
        this.machineNumber = machineNumber;
    }

    public int getPayout() {
        return this.payout;
    }
    public void setPayout(int payout) {
        this.payout = payout;
    }

    public int getCurrentStep() {
        return this.currentStep;
    }
    public void setCurrentStep(int currentStep) {
        this.currentStep = currentStep;
    }

    public int play() {
        boolean isWinner = false;
        int amountWon = -1;
        this.currentStep = getCurrentStep() + 1;
        if (getCurrentStep() == getWinningStep()) {
            isWinner = true;
            setCurrentStep(1);
            amountWon = getPayout();
            return amountWon;
        } else
            return amountWon;
    }

    @Override
    public String toString() {
        return """" + ""Slot machine number "" + machineNumber + "" payout is "" + payout + "" and  currentStep is "" + currentStep;
    }
}
</code></pre>

<p>and the main method</p>

<pre><code>public static void main(String[] args) {
    int bucket = 5000;
    int timePlayed = 0;
    SlotMachine slotOne = new SlotMachine(1, 30, 17, 40);
    SlotMachine slotTwo = new SlotMachine(2, 60, 72, 85);
    SlotMachine slotThree = new SlotMachine(3, 11, 6, 10);
    System.out.println(""How many quarters does Martha have in the bucket? "" + bucket);
    while (bucket != 0) {

        //bucket-=1;
        bucket += slotOne.play();
        timePlayed += 1;
        System.out.println(bucket);
        //bucket-=1;
        bucket += slotTwo.play();
        timePlayed += 1;
        System.out.println(bucket);
        //bucket-=1;
        bucket += slotThree.play();
        timePlayed += 1;
        System.out.println(bucket);
        //failsafe
        if (bucket &lt;= 0) {
            bucket = 0;
        }
    }
    System.out.println(""Margerie plays "" + timePlayed + "" times."");
}
</code></pre>
","2015-11-10","0","2"
"33664326","<p>Is it possible to make a web site with an ordinary java application (without JavaEE). Where the main class is with method</p>

<pre><code>public static void main(String[] ar) {..}
</code></pre>

<p>I'm unable to do dynamic web application, while many days i tried. Jetty, Java EE is too much dificult and i cannot reach forward errors like ""error 404"", etc.</p>
","2015-11-12","-3","1"
"17108791","<p>I notice that when i sent data to the database from a GUI I have created it is save there,but when I try to recall it nothing is happening.
I also notice that the result set which was created only retrieve records that were save when java made connection to the database,e.g. if say 500 records are in a particular database table when the result set was made only those 500 records can be retrieved no additional records when added can be retrieved.</p>

<p>I have try everything I am desperate need some help or point me in the right direction</p>

<p>Here is the code snippet for the button that is responsible to retrieved records</p>

<pre><code>JButton btncanel = new JButton(""Submit"");
btncanel.setBounds(820, 300, 80, 30);
btncanel.setFont(new Font(""Times New Roman"", Font.BOLD,12));
panel.add(btncanel);
btncanel.addActionListener(new ActionListener() {
    public void actionPerformed(ActionEvent e) {
        if (scat3.getSelectedIndex() == 1) {

            try {
                Class.forName(""sun.jdbc.odbc.JdbcOdbcDriver"");
                String FILE = ""jdbc:odbc:Usermbj"";
                Connection pcon = DriverManager.getConnection(FILE);
                java.sql.Statement pt = pcon.createStatement();
                ResultSet result = pt.executeQuery(""SELECT * FROM Airlines2"");

                while (result.next()) {
                    String LN = result.getString(3);
                    String FN = result.getString(4);
                    String COMP = result.getString(12);
                    int RAPnum = result.getInt(1);
                    String EH = result.getString(2);
                    String FRP = result.getString(5);
                    String ROD = result.getString(6);
                    int RS = result.getInt(7);
                    String OD = result.getString(8);
                    int OS = result.getInt(9);
                    String COOD =result.getString(10);
                    String AS = result.getString(11);

                    if ((scat2.getSelectedIndex() == 1 &amp;&amp; crit.getText().equals(LN)) 
                        &amp;&amp; (scat4.getSelectedIndex() == 1 &amp;&amp; c.getText().equals(FN))) {

                        JOptionPane.showMessageDialog(null,
                            ""Employment History----------"" + "" "" + "" "" + EH + ""

""
                            + ""Rap Code----------"" + "" "" + "" "" + RAPnum + ""

""
                            + ""First Name----------"" + "" "" + "" "" + FN + ""

""
                            + ""Last Name----------"" + "" "" + "" "" + LN + ""

""
                            + ""Finger Print Record----------"" + "" "" + "" "" + FRP + ""

""
                            + ""Re-Orientation Date----------"" + "" "" + "" "" + ROD + ""

""
                            + ""Re-Orientation Score----------"" + "" "" + "" "" + RS + ""

""
                            + ""Oreintation Date----------"" + "" "" + "" "" + OD + ""

""
                            + ""Orientation Score----------"" + "" "" + "" "" + OS + ""

""
                            + ""Coodintors----------"" + "" "" + "" "" + COOD + ""

""
                            + ""Applicant Gender----------"" + "" "" + "" "" + AS + ""

""
                            + ""Company----------"" + "" "" + "" "" + COMP);

                        lnam.setText(LN);
                        fnam.setText(FN);
                        comp.setText(COMP);
                        empn.setText(String.valueOf(RAPnum));
                        scat.setText(EH);
                        fpr1.setText(FRP);
                        reod.setText(ROD);
                        reos.setText(String.valueOf(RS));
                        od.setText(OD);
                        os.setText(String.valueOf(OS));
                        cood.setText(COOD);
                        scat1.setText(AS);
                    }

                    if ((scat2.getSelectedIndex() == 1 &amp;&amp; crit.getText().equals(LN))
                        &amp;&amp; (c.getText().equals(""""))) {

                        JOptionPane.showMessageDialog(null,
                            ""Employment History----------"" + "" "" + "" "" + EH + ""

""
                            + ""Rap Code----------"" + "" "" + "" "" + RAPnum + ""

""
                            + ""First Name----------"" + "" "" + "" "" + FN + ""

""
                            + ""Last Name----------"" + "" "" + "" "" + LN + ""

""
                            + ""Finger Print Record----------"" + "" "" + "" "" + FRP + ""

""
                            + ""Re-Orientation Date----------"" + "" "" + "" "" + ROD + ""

""
                            + ""Re-Orientation Score----------"" + "" "" + "" "" + RS + ""

""
                            + ""Oreintation Date----------"" + "" "" + "" "" + OD + ""

""
                            + ""Orientation Score----------"" + "" "" + "" "" + OS + ""

""
                            + ""Coodintors----------"" + "" "" + "" "" + COOD + ""

""
                            + ""Applicant Gender-----------"" + "" "" + "" "" + AS + ""

""
                            + ""Company----------"" + "" "" + "" "" + COMP);

                        lnam.setText(LN);
                        fnam.setText(FN);
                        comp.setText(COMP);
                        empn.setText(String.valueOf(RAPnum));
                        scat.setText(EH);
                        fpr1.setText(FRP);
                        reod.setText(ROD);
                        reos.setText(String.valueOf(RS));
                        od.setText(OD);
                        os.setText(String.valueOf(OS));
                        cood.setText(COOD);
                        scat1.setText(AS);
                    }

                    if ((scat4.getSelectedIndex() == 1 &amp;&amp; c.getText().equals(FN))
                        &amp;&amp;(crit.getText().equals(""""))) {

                        JOptionPane.showMessageDialog(null,
                            ""Employment History----------"" + "" "" + "" "" + EH + ""

""
                            + ""Rap Code----------"" + "" "" + "" "" + RAPnum + ""

""
                            + ""First Name----------"" + "" "" + "" "" + FN + ""

""
                            + ""Last Name----------"" + "" "" + "" "" + LN + ""

""
                            + ""Finger Print Record----------"" + "" "" + "" "" + FRP + ""

""
                            + ""Re-Orientation Date----------"" + "" "" + "" "" + ROD + ""

""
                            + ""Re-Orientation Score----------"" + "" "" + "" "" + RS + ""

""
                            + ""Oreintation Date----------"" + "" "" + "" "" + OD + ""

""
                            + ""Orientation Score----------"" + "" "" + "" "" + OS + ""

""
                            + ""Coodintors-----------"" + "" "" + "" "" + COOD + ""

""
                            + ""Applicant Gender----------"" + "" "" + "" "" + AS + ""

""
                            + ""Company----------"" + "" "" + "" "" + COMP);

                        lnam.setText(LN);
                        fnam.setText(FN);
                        comp.setText(COMP);
                        empn.setText(String.valueOf(RAPnum));
                        scat.setText(EH);
                        fpr1.setText(FRP);
                        reod.setText(ROD);
                        reos.setText(String.valueOf(RS));
                        od.setText(OD);
                        os.setText(String.valueOf(OS));
                        cood.setText(COOD);
                        scat1.setText(AS);
                    }
                }
            } catch(Exception g) {
                g.printStackTrace();
            }
        } else if (scat3.getSelectedIndex() == 2) {

            try {
                Class.forName(""sun.jdbc.odbc.JdbcOdbcDriver"");
                String FILE = ""jdbc:odbc:Usermbj"";
                Connection pcon = DriverManager.getConnection(FILE);
                java.sql.Statement qt = pcon.createStatement();
                ResultSet result = qt.executeQuery(""SELECT * FROM Concessionaire1"");

                while (result.next()) {
                    String LN = result.getString(3);
                    String FN = result.getString(4);
                    String COMP = result.getString(12);
                    int RAPnum = result.getInt(2);
                    String EH = result.getString(1);
                    String FRP = result.getString(5);
                    String ROD = result.getString(6);
                    int RS = result.getInt(7);
                    String OD = result.getString(8);
                    int OS = result.getInt(9);
                    String COOD =result.getString(10);
                    String AS = result.getString(11);

                    if ((scat2.getSelectedIndex() == 1 &amp;&amp; crit.getText().equals(LN))
                        &amp;&amp; (scat4.getSelectedIndex() == 1 &amp;&amp; c.getText().equals(FN))) {

                        JOptionPane.showMessageDialog(null,
                            ""Employment History----------"" + "" "" + "" "" + EH + ""

""
                            + ""Rap Code----------"" + "" "" + "" "" + RAPnum + ""

""
                            + ""First Name----------"" + "" "" + "" "" + FN + ""

""
                            + ""Last Name----------"" + "" "" + "" "" + LN + ""

""
                            + ""Finger Print Record----------"" + "" "" + "" "" + FRP + ""

""
                            + ""Re-Orientation Date----------"" + "" "" + "" "" + ROD + ""

""
                            + ""Re-Orientation Score----------"" + "" "" + "" "" + RS + ""

""
                            + ""Oreintation Date----------"" + "" "" + "" "" + OD + ""

""
                            + ""Orientation Score----------"" + "" "" + "" "" + OS + ""

""
                            + ""Coodintors----------"" + "" "" + "" "" + COOD + ""

""
                            + ""Applicant Gender----------"" + "" "" + "" "" + AS + ""

""
                            + ""Company----------"" + "" "" + "" "" + COMP);

                        lnam.setText(LN);
                        fnam.setText(FN);
                        comp.setText(COMP);
                        empn.setText(String.valueOf(RAPnum));
                        scat.setText(EH);
                        fpr1.setText(FRP);
                        reod.setText(ROD);
                        reos.setText(String.valueOf(RS));
                        od.setText(OD);
                        os.setText(String.valueOf(OS));
                        cood.setText(COOD);
                        scat1.setText(AS);
                    }

                    if ((scat2.getSelectedIndex() == 1 &amp;&amp; crit.getText().equals(LN))
                        &amp;&amp;(c.getText().equals(""""))){

                        JOptionPane.showMessageDialog(null,
                            ""Employment History----------"" + "" "" + "" "" + EH + ""

""
                            + ""Rap Code----------"" + "" "" + "" "" + RAPnum + ""

""
                            + ""First Name----------"" + "" "" + "" "" + FN + ""

""
                            + ""Last Name----------"" + "" "" + "" "" + LN + ""

""
                            + ""Finger Print Record----------"" + "" "" + "" "" + FRP + ""

""
                            + ""Re-Orientation Date----------"" + "" "" + "" "" + ROD + ""

""
                            + ""Re-Orientation Score----------"" + "" "" + "" "" + RS + ""

""
                            + ""Oreintation Date----------"" + "" "" + "" "" + OD + ""

""
                            + ""Orientation Score----------"" + "" "" + "" "" + OS + ""

""
                            + ""Coodintors----------"" + "" "" + "" "" + COOD + ""

""
                            + ""Applicant Gender----------"" + "" "" + "" "" + AS + ""

""
                            + ""Company----------"" + "" "" + "" "" + COMP);

                        lnam.setText(LN);
                        fnam.setText(FN);
                        comp.setText(COMP);
                        empn.setText(String.valueOf(RAPnum));
                        scat.setText(EH);
                        fpr1.setText(FRP);
                        reod.setText(ROD);
                        reos.setText(String.valueOf(RS));
                        od.setText(OD);
                        os.setText(String.valueOf(OS));
                        cood.setText(COOD);
                        scat1.setText(AS);
                    }

                    if ((scat4.getSelectedIndex() == 1 &amp;&amp; c.getText().equals(FN))
                        &amp;&amp;(crit.getText().equals(""""))) {

                        JOptionPane.showMessageDialog(null,
                            ""Employment History----------"" + "" "" + "" "" + EH + ""

""
                            + ""Rap Code----------"" + "" "" + "" "" + RAPnum + ""

""
                            + ""First Name----------"" + "" "" + "" "" + FN + ""

""
                            + ""Last Name----------"" + "" "" + "" "" + LN + ""

""
                            + ""Finger Print Record----------"" + "" "" + "" "" + FRP + ""

""
                            + ""Re-Orientation Date----------"" + "" "" + "" "" + ROD + ""

""
                            + ""Re-Orientation Score----------"" + "" "" + "" "" + RS + ""

""
                            + ""Oreintation Date----------"" + "" "" + "" "" + OD + ""

""
                            + ""Orientation Score----------"" + "" "" + "" "" + OS + ""

""
                            + ""Coodintors----------"" + "" "" + "" "" + COOD + ""

""
                            + ""Applicant Gender----------"" + "" "" + "" "" + AS + ""

""
                            + ""Company----------"" + "" "" + "" "" + COMP);

                        lnam.setText(LN);
                        fnam.setText(FN);
                        comp.setText(COMP);
                        empn.setText(String.valueOf(RAPnum));
                        scat.setText(EH);
                        fpr1.setText(FRP);
                        reod.setText(ROD);
                        reos.setText(String.valueOf(RS));
                        od.setText(OD);
                        os.setText(String.valueOf(OS));
                        cood.setText(COOD);
                        scat1.setText(AS);
                    }
                }
            } catch (Exception g) {
                g.printStackTrace();
            }
        }
    }
});
</code></pre>
","2013-06-14","0","1"
"33641791","<p>I am using my main method from class Test and am trying to call a function in an object, Course.  This is the code from my main method:</p>

<pre><code>if (decideStatus &gt; .75) {
                status = Classification.GRAD;
                gradCount++;
                if (gpa &gt; 3.2) {
                    Student newStudent = new Student(sID, status, gpa);
                    **addStudentToRoster(newStudent);**
                } else {
                    gradRejectCount++;
                }
</code></pre>

<p>I am trying to use the addStudentToRoster function to add newStudent to the private variable </p>

<pre><code>public class Course {
    private int number = 0;
    private String title = """";
    private int capacity = 0;
    //won't compile with float type for cutoff
    private float cutoff = 0;
    private ArrayList&lt;Student&gt; roster = new ArrayList&lt;&gt;();
    private ArrayList&lt;Student&gt; waitlist = new ArrayList&lt;&gt;();

    public Course(int number, String name, int maxSize, float cutoff) {
        //set value of private fields
        this.number = number;
        this.title = name;
        this.capacity = maxSize;
        this.cutoff = cutoff;
    }

    public void addStudentToRoster(Student student) {
        roster.add(student);
    }
</code></pre>

<p>The addStudentToRoster(newStudent) line has an error stating that that method is undefined for that class.  Does anyone know how I would fix this? </p>
","2015-11-10","-1","1"
"17135255","<p>I have this method. It basically uses popup windows to display simple addition questions: </p>

<pre><code>public static void addition ()
  {
    JFrame frame = new JFrame("""");
    JOptionPane.showMessageDialog(frame, ""++ You chose Addition! ++"");
    double percentage;
    String rank = """";
    int i = 0;
    int x = 0;
    int y = 0;

    while (true){
      int add1 = (int)(Math.random()*9) + 1;
      int add2 = (int)(Math.random()*9) + 1;

      i = i + 1;

      int addtotal = add1 + add2;

      try{
        String test = JOptionPane.showInputDialog(frame, i + ""). What's "" + add1 + "" + "" + add2 + ""?"");


        if (test == null){
          choose();
        }

        int convertToNum = Integer.parseInt (test);

        if (convertToNum == addtotal){ // if the user got it right
          x++;
          final ImageIcon icon = new ImageIcon(new URL(""http://cdn2.iconfinder.com/data/icons/basicset/tick_64.png"")); //Custom Icon for the JFrame below, The image destination uses a URL link to show the icon
          JOptionPane.showMessageDialog(null, ""Nice Job!
You Currently Got "" + x + "" Out of "" + i + "" Correct!"","":D"",JOptionPane.INFORMATION_MESSAGE,icon);
        }
        else { // if the user got it wrong
          JOptionPane.showMessageDialog(frame, ""Sorry, but that was wrong.
"" + add1 + "" + "" + add2 + "" = "" + addtotal + "" . 
 You Currently Got "" + x + "" Out of "" + i + "" Correct!"",""Whoops"",JOptionPane.INFORMATION_MESSAGE);
          y++;
        }
      }
      catch (Exception e){
        JOptionPane.showMessageDialog(frame, ""I Didn't Understand That."",""..."",JOptionPane.ERROR_MESSAGE);
        y++;
      }

      System.out.println (""x: "" +x); 
      System.out.println (""i: "" +i);

      percentage = (x - y) / i * 100;
      System.out.println (""% :"" + percentage);
    }
  }
</code></pre>

<p>Say I keep getting perfect, Then <code>percentage = 100.0</code> when displayed on the interactions pane. HOWEVER when I get <strong>one</strong> question wrong, instead of getting a percentage number, i automatically get a zero (ex say I got 2 out of 3, <code>percentage = 0</code> instead of <code>percentage = 66.6</code>. I tried getting rid of the 0 when declaring it, but it only gives me ""variable may not have been initialized"". </p>
","2013-06-16","-1","3"
"33666655","<p>I am trying to bind a service URL but getting the following exception</p>

<p>code :</p>

<pre><code>strHostName=inet[x].getHostAddress();
String url = ""http://"" + strHostName + "":"" + strGluePort
                    + ""/glue/BladeInventoryService.wsdl"";
logger.info(""url ""+url);
IGBladeInventoryService objGlue = (IGBladeInventoryService) Registry
                    .bind(url, IGBladeInventoryService.class);
</code></pre>

<p>exception :</p>

<pre><code>url http://192.168.3.42:8004/glue/BladeCommandService
electric.util.WrappedException: java.rmi.ConnectException: url = http://169.254.245.248:8004/glue/BladeCommandService
    at electric.proxy.handler.Proxy.getCompatibleException(Unknown Source)
    at electric.proxy.handler.Proxy.invoke(Unknown Source)
    at $Proxy12.executeCommandOnBlade(Unknown Source)
    at com.clearcube.glue.GBladeCommandService.executeCommandOnBlade(Unknown Source)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    at java.lang.reflect.Method.invoke(Unknown Source)
</code></pre>
","2015-11-12","0","1"
"17133312","<p>If a <code>NumberFormatException</code> is thrown when I parse a double from a string (given by the user), how can I retry?</p>

<pre><code>String input = JOptionPane.showInputDialog(null, message + count);
double inputInteger = Double.parseDouble(input);
</code></pre>
","2013-06-16","0","4"
"33692080","<p>My logic is basicly like that;</p>

<pre><code>public static void main(String[] args) {

    check(""This is string"");

    System.out.println(""logic continue"");

}


private static void check(String text) {

    if (text.equals(""This is string"")) {
        System.out.println(""true"");
    } else {
        System.out.println(""false"");
    }
}
</code></pre>

<p>I want to check the logic in another method and if statement is ""false"" i dont want to return the calling method.</p>

<p>For example;</p>

<p>In ""check"" method, if strings are not equal, program/thread or something else must be finish and ""logic continue"" mustn't be written.</p>

<p>I want to use this logic in web service to check the headers. in doGet and doPost super method. If headers are not correct, gives a custom exception and program does not continue by sub class.</p>

<pre><code>Thread.currentThread().stop();
</code></pre>

<p>above code (Therad.currentThread().stop()) does not working in sevlet.</p>

<p>Can anybody know this methodology in a safe way ?</p>

<p>EDIT :</p>

<p>Some people understand me wrong so i wanted to edit my question. Below is what i want to do. I have servlets in dynamic web application. And all of these servlets extends myBaseServlet.</p>

<p>BaseServlet.java</p>

<pre><code>public class BaseServlet extends HttpServlet{

@Override
protected void doGet(HttpServletRequest httpServletRequest, HttpServletResponse resp) throws ServletException, IOException {

    if(HeadersCheckHelpers.checkHeaders(httpServletRequest){

        //if this part is working, everthing fine, application does what it wants

    }else{
        // if this else block works, thread should be stopped and non-return the subclasses
    }
}
</code></pre>

<p>}</p>

<p>example sub servlet class</p>

<pre><code>public class ContextServlet  extends BaseServlet{

@Override
protected void doGet(HttpServletRequest httpServletRequest, HttpServletResponse httpServletResponse) {
    super.doGet(httpServletRequest, httpServletResponse);

    //if headers are not correct, i want this part not working. super class should handle this.
}
</code></pre>

<p>}</p>

<p>So again, if the logic is true or false, i want to stop process(i dont want to return subclass method).</p>
","2015-11-13","0","2"
